Genbank.ClusterNum	PKS_KS	PKS_KR	PKS_DH	PKS_ER
NC_007195.3	0	0	0	0
NC_007196.1	0	0	0	0
NC_007196.2	0	0	0	0
NC_007196.3	0	0	0	0
NC_007196.4	0	0	0	0
NC_007196.5	0	0	0	1
NC_007196.6	2	0	1	0
NC_007196.7	0	0	0	0
NC_007197.1	1	0	0	0
NC_007197.2	0	0	0	0
NC_007198.1	0	0	0	0
NC_007198.2	0	0	0	0
NC_007198.3	0	0	0	0
NC_008808.1	0	0	0	0
NC_008808.2	0	0	0	0
NC_008808.3	0	0	0	0
NC_008808.4	0	0	0	0
NC_008808.5	2	1	1	0
NC_008808.6	0	0	0	0
NC_008808.7	0	0	0	0
NC_009848.1	0	2	0	0
NC_009848.2	5	3	0	0
NC_009848.3	0	0	0	0
NC_009848.4	0	0	0	0
NC_009848.5	0	0	0	0
NC_009848.6	0	0	0	0
NC_009848.7	0	0	0	0
NC_009848.8	0	0	0	0
NC_009848.9	0	0	0	0
NC_011465.1	0	0	0	0
NC_011465.2	2	1	1	0
NC_011465.3	0	0	0	0
NC_012880.1	17	7	4	0
NC_012880.2	0	1	0	0
NC_012880.3	0	0	0	0
NC_012880.4	0	0	0	0
NC_012880.5	0	0	0	0
NC_012880.6	0	0	0	0
NC_012880.7	1	2	0	0
NC_012880.8	0	0	0	0
NC_012912.1	0	0	0	0
NC_012912.2	0	0	0	0
NC_012912.3	0	0	0	0
NC_012912.4	0	0	0	0
NC_012912.5	0	1	0	0
NC_012912.6	0	0	0	0
NC_012912.7	0	0	0	0
NC_012912.8	0	0	0	0
NC_012912.9	0	0	0	0
NC_014483.1	1	0	0	0
NC_014483.10	1	0	0	1
NC_014483.11	13	9	5	0
NC_014483.12	0	0	0	0
NC_014483.13	0	0	0	0
NC_014483.14	0	0	0	0
NC_014483.15	0	0	0	0
NC_014483.2	0	0	0	0
NC_014483.3	0	0	0	0
NC_014483.4	0	0	0	0
NC_014483.5	0	0	0	0
NC_014483.6	0	0	0	0
NC_014483.7	0	0	0	0
NC_014483.8	0	0	0	0
NC_014483.9	0	0	0	0
NC_014622.1	1	0	0	0
NC_014622.10	0	0	0	0
NC_014622.11	1	1	0	1
NC_014622.12	0	0	0	0
NC_014622.13	13	9	4	0
NC_014622.14	0	0	0	0
NC_014622.15	0	0	0	0
NC_014622.2	0	0	0	0
NC_014622.3	0	0	0	0
NC_014622.4	1	0	0	0
NC_014622.5	0	0	0	0
NC_014622.6	0	0	0	0
NC_014622.7	0	0	0	0
NC_014622.8	0	0	0	0
NC_014622.9	0	0	0	0
NC_014781.1	5	3	2	0
NC_015016.1	0	1	1	0
NC_015016.2	0	0	0	0
NC_015770.1	1	0	1	0
NC_017844.1	0	0	0	0
NC_017844.2	0	0	0	0
NC_017844.3	0	0	0	0
NC_017844.4	0	1	1	1
NC_017844.5	1	1	1	1
NC_017844.6	1	1	1	1
NC_017849.1	1	1	1	1
NC_017849.2	0	0	0	0
NC_017849.3	0	0	0	0
NC_017849.4	0	0	0	0
NC_017849.5	0	0	0	0
NC_017850.1	0	0	0	0
NC_017850.2	0	0	0	0
NC_017850.3	0	0	0	0
NC_017850.4	1	1	0	0
NC_017850.5	1	2	1	0
NC_017850.6	1	1	1	0
NC_017850.7	5	1	1	1
NC_017850.8	1	1	1	1
NC_017851.1	0	0	0	0
NC_017851.2	0	0	0	0
NC_017851.3	1	2	1	1
NC_017851.4	0	0	0	0
NC_017851.5	0	0	0	0
NC_017851.6	0	0	0	0
NC_017851.7	0	0	0	0
NC_017851.8	1	0	0	0
NC_017852.1	0	0	0	0
NC_017852.2	0	0	0	0
NC_017852.3	0	0	0	0
NC_017852.4	1	2	0	1
NC_017852.5	0	0	0	0
NC_017852.6	3	0	1	1
NC_017852.7	2	1	1	1
NC_017852.8	1	1	1	0
NC_017852.9	0	0	0	0
NC_017853.1	0	0	0	0
NC_017853.2	2	1	1	1
NC_017853.3	1	1	1	1
NC_017853.4	0	0	0	0
NC_017853.5	0	0	0	0
NC_017853.6	1	2	2	0
NC_017853.7	1	1	1	1
NC_018208.1	0	0	0	0
NC_018208.2	1	1	0	0
NC_018208.3	0	0	0	0
NC_018209.1	1	0	1	0
NC_018210.1	0	1	1	1
NC_018213.1	0	0	0	0
NC_018213.2	0	0	0	0
NC_018213.3	0	0	0	0
NC_018217.1	1	0	0	0
NC_018217.2	0	0	0	0
NC_018217.3	0	0	0	0
NC_018217.4	0	0	0	0
NC_018218.1	0	0	0	0
NC_018218.2	0	0	0	0
NC_018218.3	0	0	0	0
NC_018218.4	0	0	0	0
NC_018218.5	0	1	0	0
NC_018218.6	3	4	1	1
NC_018899.1	4	2	2	0
NC_019878.1	2	2	2	0
NC_021673.1	2	1	0	1
NC_021673.2	0	0	0	0
NC_022207.1	3	1	1	0
NC_022207.2	4	2	2	0
NC_022808.1	0	0	0	0
NC_022808.10	0	0	0	0
NC_022808.11	0	0	0	0
NC_022808.12	0	0	0	0
NC_022808.13	0	0	0	0
NC_022808.14	0	0	0	0
NC_022808.15	0	0	0	0
NC_022808.16	0	0	0	0
NC_022808.17	0	0	0	0
NC_022808.18	0	0	0	0
NC_022808.2	0	0	0	0
NC_022808.3	0	0	0	0
NC_022808.4	0	0	0	0
NC_022808.5	0	2	0	0
NC_022808.6	0	0	0	0
NC_022808.7	0	0	0	0
NC_022808.8	0	0	0	0
NC_022808.9	0	0	0	0
NC_024309.1	5	2	2	0
NC_024350.1	3	2	2	0
NC_025988.1	1	1	1	0
NC_025988.2	2	1	1	0
NC_025988.3	1	1	1	0
NC_025988.4	2	1	1	0
NC_025988.5	1	1	1	0
NC_026500.1	2	0	0	0
NC_026500.2	0	0	0	0
NC_027318.1	0	0	0	0
NC_027318.2	2	1	1	0
NC_027328.1	1	2	2	0
NC_027328.2	1	1	1	0
NG_036694.1	12	9	6	4
NM_001015405.1	1	1	1	1
NM_001044011.1	1	0	0	1
NM_001044013.1	1	1	1	1
NM_001048065.1	1	1	1	0
NM_001099930.1	1	1	1	1
NM_001252084.1	1	1	1	1
NM_001309031.1	1	1	1	0
NM_001310798.1	1	1	1	1
NM_007988.1	1	1	1	1
NM_060016.1	1	1	1	1
NM_076522.1	5	3	0	0
NM_134904.1	1	1	1	1
NT_165926.1	0	0	0	0
NT_165926.2	0	0	0	0
NT_165926.3	0	0	0	0
NT_165926.4	1	0	0	1
NT_165927.1	0	1	0	0
NT_165927.2	0	0	0	1
NT_165927.3	0	0	0	0
NT_165927.4	2	1	0	1
NT_165927.5	2	1	1	3
NT_165927.6	0	0	0	0
NT_165927.7	0	0	0	0
NT_165927.8	0	0	0	0
NT_165927.9	2	1	1	1
NT_165928.1	1	1	1	0
NT_165928.2	0	0	0	0
NT_165928.3	0	0	0	0
NT_165929.1	0	0	0	0
NT_165929.2	0	0	0	1
NT_165929.3	0	0	0	0
NT_165929.4	2	1	1	1
NT_165931.1	2	1	1	1
NT_165931.2	0	0	0	0
NT_165931.3	1	1	0	1
NT_165932.1	1	1	1	0
NT_165932.2	0	0	0	0
NT_165933.1	0	0	0	0
NT_165933.2	2	0	1	2
NT_165933.3	5	3	2	2
NT_165933.4	0	0	0	0
NT_165933.5	0	0	0	1
NT_165933.6	1	0	1	0
NT_165934.1	0	0	0	0
NT_165934.2	2	0	0	0
NT_165934.3	3	1	1	2
NT_165934.4	0	0	0	0
NT_165935.1	0	0	0	0
NT_165935.2	0	0	0	0
NT_165935.3	0	0	0	0
NT_165935.4	1	0	0	1
NT_165936.1	2	0	0	1
NT_165936.2	0	0	0	0
NT_165937.1	0	2	0	0
NT_165937.2	0	0	0	0
NT_165937.3	0	0	0	0
NT_165937.4	0	0	0	0
NT_165938.1	2	1	1	0
NT_165938.2	0	0	0	0
NT_165939.1	2	2	2	2
NT_165939.2	0	0	0	0
NT_165939.3	1	0	1	0
NT_165939.4	0	0	0	0
NT_165972.1	1	2	0	0
NT_165972.2	0	0	0	0
NT_165972.3	1	1	1	1
NT_165972.4	1	0	1	0
NT_165972.5	0	0	0	0
NT_165972.6	0	0	0	0
NT_165972.7	1	1	1	1
NT_165976.1	2	1	1	1
NT_165976.2	0	0	0	0
NT_165976.3	1	0	1	0
NT_165976.4	2	1	1	1
NT_165976.5	0	0	0	0
NT_165976.6	0	0	0	0
NT_165977.1	0	0	0	0
NT_165977.2	0	0	0	0
NT_165977.3	0	0	0	0
NT_165977.4	5	0	1	1
NT_165977.5	0	0	0	0
NT_165977.6	1	0	1	0
NT_165978.1	2	2	1	1
NT_165978.2	0	0	0	0
NT_165978.3	1	1	1	0
NT_165978.4	0	0	0	0
NT_165978.5	0	0	0	0
NT_165978.6	0	1	0	0
NT_165978.7	0	0	0	0
NT_165979.1	0	0	0	0
NT_165979.2	1	1	1	1
NT_165979.3	2	0	1	1
NT_165979.4	0	1	0	0
NT_165980.1	1	1	0	1
NT_165980.2	1	0	0	0
NT_165981.1	0	0	0	0
NT_165981.2	0	0	0	0
NT_165981.3	0	0	0	0
NT_165981.4	0	0	0	0
NT_165981.5	0	0	0	0
NT_165981.6	0	0	0	0
NT_165981.7	0	0	0	0
NT_165982.1	4	1	0	1
NT_165982.2	2	1	0	3
NT_165982.3	0	0	0	0
NT_165982.4	2	1	1	0
NT_165982.5	1	0	1	0
NT_165982.6	1	1	1	1
NT_166518.1	0	0	0	0
NT_166518.2	2	1	1	1
NT_166518.3	0	0	0	0
NT_166519.1	0	0	0	0
NT_166519.2	0	0	0	0
NT_166519.3	0	0	0	0
NT_166519.4	1	1	1	0
NT_166520.1	0	0	0	0
NT_166520.2	1	0	0	0
NT_166520.3	0	0	0	0
NT_166520.4	0	0	0	0
NT_166520.5	0	0	0	0
NT_166520.6	0	0	0	0
NT_166520.7	0	0	0	0
NT_166525.1	0	0	0	0
NT_166525.2	0	0	0	0
NT_166525.3	3	1	1	2
NT_166525.4	0	0	0	0
NT_166525.5	0	0	0	0
NT_166525.6	1	0	0	0
NT_166525.7	0	0	0	0
NT_166525.8	0	0	0	0
NT_166526.1	0	0	0	0
NT_166526.2	1	1	1	1
NT_166526.3	0	0	0	0
NT_166526.4	2	0	1	0
NT_166526.5	5	1	2	3
NT_166526.6	0	1	0	0
NT_166526.7	1	0	0	0
NT_166526.8	1	0	1	0
NT_166527.1	0	0	0	0
NT_166527.2	0	0	0	0
NT_166527.3	1	1	1	1
NT_166527.4	1	2	1	1
NT_166527.5	0	0	0	0
NT_166527.6	0	0	0	0
NT_166527.7	0	0	0	0
NT_166529.1	0	0	0	0
NT_166529.2	1	0	0	0
NT_166530.1	0	1	1	1
NT_166530.2	0	0	0	0
NT_166530.3	2	0	0	0
NT_166537.1	1	1	1	1
NT_166537.2	0	0	0	0
NT_166539.1	0	0	0	0
NT_166539.2	0	0	0	0
NT_166539.3	1	0	1	1
NT_166539.4	0	0	0	0
NT_166539.5	0	0	0	0
NT_166539.6	0	0	0	0
NT_166539.7	1	0	0	0
NT_166539.8	0	0	0	0
NT_177089.1	1	1	1	1
NW_001509359.1	0	1	1	1
NW_001509359.2	1	0	1	0
NW_001509359.3	0	0	0	0
NW_001509359.4	0	0	0	0
NW_001509360.1	1	0	0	0
NW_001509360.2	2	1	1	1
NW_001509760.1	0	0	0	0
NW_001509760.2	0	0	0	0
NW_001509761.1	0	1	0	0
NW_001509761.2	1	0	0	0
NW_001509761.3	0	0	0	0
NW_001509761.4	0	0	0	0
NW_001509761.5	0	0	0	0
NW_001509762.1	0	0	0	0
NW_001509762.2	0	0	0	0
NW_001509762.3	0	0	0	0
NW_001509762.4	1	1	0	0
NW_001509762.5	0	0	0	0
NW_001509764.1	1	0	0	0
NW_001509764.2	0	0	0	0
NW_001509764.3	0	0	0	0
NW_001509764.4	1	0	1	0
NW_001509764.5	0	0	0	0
NW_001509764.6	1	0	1	0
NW_001509768.1	0	0	0	0
NW_001509768.2	0	0	0	0
NW_001509768.3	0	0	0	0
NW_001509768.4	1	1	1	0
NW_001509768.5	0	0	0	0
NW_001509773.1	0	0	0	0
NW_001509773.2	0	0	0	0
NW_001509773.3	0	0	0	0
NW_001509773.4	0	0	0	0
NW_001509774.1	0	0	0	0
NW_001509774.2	0	0	0	0
NW_001509774.3	0	0	0	0
NW_001509774.4	1	0	0	0
NW_001509774.5	0	0	0	0
NW_001517093.1	0	0	0	0
NW_001517094.1	0	0	0	1
NW_001517094.2	0	0	0	0
NW_001517094.3	0	1	0	0
NW_001517094.4	0	0	0	0
NW_001517095.1	0	0	0	0
NW_001517095.2	2	0	0	0
NW_001517096.1	1	1	1	1
NW_001517096.2	0	0	0	0
NW_001517096.3	1	1	1	1
NW_001517097.1	1	0	1	0
NW_001517100.1	0	0	0	0
NW_001517100.2	0	0	0	1
NW_001517101.1	1	1	1	0
NW_001517101.2	1	0	0	0
NW_001517102.1	1	0	0	0
NW_001517102.2	0	0	0	0
NW_001517103.1	0	0	0	0
NW_001517103.2	0	0	0	0
NW_001517103.3	0	0	0	0
NW_001517103.4	1	0	1	0
NW_001517105.1	1	1	1	1
NW_001517105.2	1	1	1	1
NW_001517107.1	1	0	0	0
NW_001517107.2	1	1	1	1
NW_001517107.3	0	0	0	0
NW_001517107.4	0	0	0	0
NW_001517108.1	1	0	0	0
NW_001517108.2	0	0	0	0
NW_001517110.1	0	0	0	0
NW_001517110.2	1	1	1	1
NW_001517110.3	1	1	1	0
NW_001813975.1	0	0	0	0
NW_001813982.1	0	0	0	0
NW_001814451.1	1	2	1	1
NW_001820810.1	1	0	0	0
NW_001820812.1	1	1	0	0
NW_001820821.1	0	0	1	0
NW_001820821.2	0	0	0	0
NW_001820823.1	1	0	2	1
NW_001820829.1	0	0	0	0
NW_001820832.1	0	0	0	0
NW_001833865.1	1	0	0	0
NW_001834263.1	1	0	0	0
NW_001834332.1	1	0	0	0
NW_001849872.1	1	1	1	1
NW_001849872.2	0	0	0	0
NW_001865039.1	0	0	0	0
NW_001865039.2	1	1	1	1
NW_001884549.1	0	0	0	0
NW_001884549.2	1	1	1	1
NW_001884549.3	0	0	0	0
NW_001884549.4	1	1	1	0
NW_001884549.5	0	0	0	0
NW_001884549.6	1	0	0	0
NW_001884552.1	3	1	1	1
NW_001884555.1	0	0	0	0
NW_001884555.2	2	1	1	2
NW_001884558.1	1	0	0	0
NW_001884558.2	0	0	0	0
NW_001884559.1	1	1	1	1
NW_001884560.1	1	1	1	0
NW_001884561.1	0	0	0	0
NW_001884561.2	1	0	0	0
NW_001884563.1	2	2	1	1
NW_001884563.2	0	0	0	0
NW_001884564.1	1	1	0	1
NW_001884564.2	0	0	0	0
NW_001884566.1	0	0	0	0
NW_001884566.2	2	2	2	2
NW_001884567.1	1	1	1	1
NW_001884569.1	1	1	0	0
NW_001884572.1	0	0	0	0
NW_001884572.2	0	1	0	1
NW_001884573.1	0	1	1	0
NW_001884582.1	0	0	0	0
NW_001884582.2	1	1	1	0
NW_001884589.1	1	0	0	0
NW_001884590.1	2	2	1	1
NW_001886795.1	1	1	1	1
NW_001891484.1	3	3	0	0
NW_001893016.1	1	1	1	1
NW_001939244.1	2	1	1	1
NW_001939244.2	0	0	0	0
NW_001939244.3	2	0	0	0
NW_001939244.4	0	0	0	0
NW_001939244.5	0	0	0	0
NW_001939244.6	0	0	0	0
NW_001939244.7	0	0	0	0
NW_001939245.1	1	0	0	0
NW_001939245.2	1	0	0	0
NW_001939246.1	0	0	0	0
NW_001939246.2	2	1	1	1
NW_001939246.3	1	2	1	0
NW_001939246.4	5	1	1	0
NW_001939249.1	1	1	1	1
NW_001939253.1	1	0	0	0
NW_001939264.1	0	0	0	0
NW_001939264.2	2	1	2	2
NW_001939264.3	0	0	0	0
NW_001939269.1	1	1	1	0
NW_001939280.1	1	1	1	1
NW_001939295.1	1	2	1	2
NW_001956548.1	1	2	2	2
NW_001961674.1	1	2	2	2
NW_001961987.1	0	1	0	1
NW_001962164.1	1	1	0	0
NW_001979113.1	1	2	2	2
NW_002032895.1	2	2	2	2
NW_002054416.1	1	2	2	2
NW_002060984.1	1	0	0	0
NW_002060984.2	2	2	2	2
NW_002196572.1	7	4	1	4
NW_002196576.1	3	3	1	3
NW_002196661.1	0	0	0	0
NW_002196661.2	0	0	0	0
NW_002196661.3	0	0	0	0
NW_002196661.4	0	0	0	0
NW_002196661.5	0	0	0	0
NW_002196661.6	0	0	0	0
NW_002196661.7	2	0	0	0
NW_002196661.8	0	0	0	0
NW_002196662.1	0	0	0	0
NW_002196662.2	1	0	1	0
NW_002196662.3	0	0	0	0
NW_002196662.4	0	0	0	0
NW_002196662.5	0	0	0	0
NW_002196662.6	0	0	0	0
NW_002196662.7	0	0	0	0
NW_002196663.1	2	1	1	0
NW_002196663.2	0	1	1	1
NW_002196663.3	1	0	1	0
NW_002196663.4	1	1	1	0
NW_002196664.1	0	0	0	0
NW_002196664.2	1	0	0	0
NW_002196664.3	1	0	0	0
NW_002196664.4	2	0	0	0
NW_002196664.5	2	0	0	0
NW_002196665.1	2	1	0	0
NW_002196665.2	0	0	0	0
NW_002196665.3	0	0	0	0
NW_002196667.1	0	0	0	0
NW_002196667.2	0	1	1	1
NW_002196667.3	0	0	0	0
NW_002196667.4	0	0	0	0
NW_002196667.5	0	0	0	0
NW_002196668.1	3	2	2	1
NW_002196668.2	0	0	0	0
NW_002198348.1	1	1	1	0
NW_002234541.1	4	1	0	0
NW_002477238.1	0	0	0	0
NW_002477238.2	0	0	0	0
NW_002477238.3	0	0	0	0
NW_002477240.1	0	0	0	0
NW_002477240.2	1	0	0	0
NW_002477240.3	0	0	0	2
NW_002477240.4	0	0	0	0
NW_002477241.1	2	0	0	0
NW_002477241.2	0	0	0	1
NW_002477241.3	0	0	0	0
NW_002477242.1	2	2	1	3
NW_002477243.1	0	0	0	0
NW_002477243.2	1	1	1	1
NW_002477243.3	2	1	0	0
NW_002477243.4	1	1	1	0
NW_002477243.5	0	0	0	0
NW_002477245.1	0	0	0	0
NW_002477245.2	0	0	0	0
NW_002477245.3	0	0	0	0
NW_002477245.4	0	1	1	1
NW_002477246.1	1	0	0	0
NW_002477246.2	0	0	0	0
NW_002477247.1	0	0	0	0
NW_002477247.2	1	0	1	0
NW_002477247.3	0	0	0	0
NW_002477247.4	0	0	0	0
NW_002477247.5	1	0	0	0
NW_002477247.6	0	0	0	0
NW_002477249.1	0	0	0	0
NW_002477249.2	0	0	0	0
NW_002477249.3	0	0	0	0
NW_002477249.4	0	0	0	0
NW_002477249.5	0	0	0	0
NW_002477249.6	0	0	0	0
NW_002477250.1	1	0	0	0
NW_002477250.2	0	0	0	0
NW_002477250.3	1	0	0	0
NW_002477250.4	0	0	0	0
NW_002477250.5	0	0	0	0
NW_002477250.6	2	1	1	1
NW_002477250.7	0	0	0	0
NW_002477250.8	0	0	0	0
NW_002477250.9	0	0	0	0
NW_002477251.1	0	0	0	0
NW_002477251.2	1	0	0	0
NW_002477251.3	1	0	1	1
NW_002477251.4	0	0	0	0
NW_002987789.1	1	1	1	1
NW_002987868.1	1	1	1	1
NW_002988880.1	1	1	0	0
NW_002988972.1	0	0	0	0
NW_002990113.1	2	0	0	0
NW_002990113.2	2	0	0	1
NW_002990113.3	0	0	0	0
NW_002990113.4	0	0	0	0
NW_002990114.1	0	0	0	0
NW_002990114.2	0	0	0	0
NW_002990114.3	0	0	0	0
NW_002990114.4	2	0	0	0
NW_002990114.5	0	1	1	0
NW_002990114.6	0	0	0	0
NW_002990114.7	0	0	0	0
NW_002990114.8	0	0	0	0
NW_002990116.1	0	0	0	0
NW_002990116.2	1	0	0	0
NW_002990116.3	1	0	0	0
NW_002990116.4	0	0	0	0
NW_002990116.5	0	0	0	0
NW_002990116.6	0	0	0	0
NW_002990117.1	0	0	1	0
NW_002990117.2	2	0	1	0
NW_002990117.3	0	0	0	0
NW_002990117.4	0	0	0	0
NW_002990117.5	2	0	0	0
NW_002990117.6	3	2	2	2
NW_002990119.1	1	0	1	1
NW_002990119.2	0	0	0	0
NW_002990119.3	0	0	0	0
NW_002990119.4	0	0	0	0
NW_002990119.5	2	1	1	1
NW_002990119.6	1	1	1	0
NW_002990119.7	0	1	1	1
NW_002990119.8	0	0	0	0
NW_002990120.1	2	1	0	0
NW_002990120.2	0	1	1	1
NW_002990121.1	1	0	0	1
NW_002990121.2	0	0	0	0
NW_002990123.1	2	1	1	1
NW_003052497.1	1	1	1	0
NW_003052497.2	0	0	0	0
NW_003052499.1	0	0	0	0
NW_003052499.2	0	0	1	0
NW_003052499.3	0	0	0	0
NW_003052499.4	0	0	0	0
NW_003052499.5	1	0	0	0
NW_003052499.6	0	0	0	0
NW_003052500.1	0	0	0	0
NW_003052500.2	0	0	0	0
NW_003052500.3	0	0	0	0
NW_003052500.4	1	2	1	1
NW_003052500.5	2	0	0	0
NW_003052500.6	0	0	0	0
NW_003101368.1	1	1	1	0
NW_003101393.1	1	1	1	0
NW_003101455.1	0	1	1	1
NW_003101455.2	0	1	1	1
NW_003101464.1	0	1	1	0
NW_003101519.1	1	1	1	1
NW_003101519.2	1	1	1	1
NW_003101533.1	1	1	1	1
NW_003101565.1	0	1	1	0
NW_003122435.1	1	1	1	0
NW_003137333.1	1	1	1	1
NW_003141312.1	1	1	1	1
NW_003156259.1	0	0	1	0
NW_003156259.2	2	1	2	2
NW_003163258.1	1	1	1	0
NW_003163319.1	1	1	1	1
NW_003206671.1	1	1	0	1
NW_003217281.1	2	1	1	0
NW_003298831.1	1	0	1	0
NW_003299134.1	1	1	0	0
NW_003299161.1	0	0	0	0
NW_003299161.2	1	1	0	0
NW_003299161.3	1	1	1	0
NW_003299161.4	1	1	1	1
NW_003299161.5	0	0	0	0
NW_003299162.1	0	0	0	0
NW_003299162.2	0	0	0	0
NW_003299162.3	0	0	0	0
NW_003299162.4	1	1	1	0
NW_003299163.1	3	2	2	3
NW_003299163.2	0	0	0	0
NW_003299164.1	0	0	0	0
NW_003299164.2	0	0	0	0
NW_003299166.1	2	1	1	1
NW_003299166.2	4	2	1	1
NW_003299166.3	0	0	0	0
NW_003299166.4	0	0	0	0
NW_003299166.5	1	0	1	1
NW_003299167.1	0	0	0	0
NW_003299167.2	3	1	1	1
NW_003299167.3	0	0	0	0
NW_003299167.4	1	0	0	0
NW_003299167.5	0	0	0	0
NW_003299168.1	0	0	0	0
NW_003299168.2	0	0	0	0
NW_003299168.3	0	0	0	0
NW_003299168.4	1	2	1	0
NW_003299168.5	0	0	0	0
NW_003299169.1	0	0	0	0
NW_003299169.2	2	1	1	1
NW_003299169.3	0	0	0	0
NW_003299169.4	1	1	0	0
NW_003307537.1	3	0	1	0
NW_003307537.2	0	0	0	0
NW_003315023.1	1	1	1	0
NW_003315025.1	2	1	1	1
NW_003315025.2	0	0	0	0
NW_003315026.1	0	0	0	0
NW_003315026.2	0	0	0	0
NW_003315034.1	3	2	1	0
NW_003315038.1	0	0	0	0
NW_003315038.2	0	0	0	0
NW_003315038.3	2	2	0	1
NW_003315080.1	0	0	0	0
NW_003315080.2	1	0	0	0
NW_003315081.1	1	1	1	1
NW_003315100.1	1	0	0	1
NW_003315104.1	0	0	0	0
NW_003315104.2	1	1	0	0
NW_003315105.1	1	1	1	1
NW_003315109.1	2	1	1	1
NW_003315109.2	0	0	0	0
NW_003315109.3	0	0	0	0
NW_003315110.1	1	1	1	0
NW_003315110.2	0	0	0	0
NW_003315110.3	0	0	0	0
NW_003315112.1	0	0	0	0
NW_003315112.2	0	0	0	0
NW_003315238.1	1	1	1	1
NW_003315375.1	1	1	0	0
NW_003315420.1	1	1	1	0
NW_003315422.1	1	1	1	1
NW_003315447.1	1	1	1	1
NW_003315577.1	1	1	1	1
NW_003315612.1	1	1	1	1
NW_003315617.1	0	0	0	0
NW_003315617.2	1	0	0	1
NW_003315672.1	0	0	0	0
NW_003315672.2	0	0	0	0
NW_003315672.3	3	0	0	0
NW_003315672.4	0	0	0	0
NW_003315817.1	1	1	1	1
NW_003315829.1	1	2	1	2
NW_003315829.2	1	1	1	2
NW_003315846.1	1	4	1	2
NW_003315852.1	0	0	0	0
NW_003315852.2	1	2	1	2
NW_003315853.1	1	1	1	2
NW_003315853.2	0	0	0	0
NW_003315854.1	1	1	1	1
NW_003315867.1	1	0	0	2
NW_003315867.2	0	0	0	0
NW_003315868.1	1	1	1	1
NW_003315880.1	0	0	0	0
NW_003315880.2	0	0	0	0
NW_003315881.1	0	0	0	0
NW_003315881.2	0	0	0	0
NW_003315881.3	0	0	0	0
NW_003315881.4	0	0	0	0
NW_003315883.1	12	12	1	1
NW_003315883.2	0	0	0	0
NW_003315998.1	0	0	0	0
NW_003316003.1	0	0	0	0
NW_003316003.2	1	1	1	1
NW_003316003.3	1	0	0	0
NW_003316014.1	0	0	1	1
NW_003316024.1	1	1	1	1
NW_003319700.1	8	3	0	0
NW_003319867.1	3	3	0	0
NW_003345192.1	1	1	0	0
NW_003345192.2	1	1	1	0
NW_003345192.3	1	1	1	1
NW_003345192.4	1	1	1	1
NW_003345192.5	0	0	0	0
NW_003345193.1	0	0	0	0
NW_003345193.2	1	2	1	0
NW_003345193.3	0	0	0	0
NW_003345195.1	1	1	1	1
NW_003345195.2	0	0	0	0
NW_003345195.3	1	0	0	0
NW_003345195.4	1	1	1	1
NW_003345196.1	2	0	0	0
NW_003345196.2	0	0	0	0
NW_003345196.3	0	0	0	0
NW_003345198.1	0	0	0	0
NW_003345198.2	0	0	0	0
NW_003345199.1	3	1	1	1
NW_003345199.2	0	0	0	0
NW_003345199.3	2	1	1	1
NW_003345199.4	0	0	0	0
NW_003345200.1	0	0	0	0
NW_003345200.2	0	0	0	0
NW_003345200.3	1	0	1	0
NW_003345200.4	0	0	0	0
NW_003345200.5	0	0	0	0
NW_003345200.6	1	1	1	1
NW_003345201.1	0	0	0	0
NW_003345201.2	2	1	1	1
NW_003345201.3	0	0	0	0
NW_003345201.4	0	0	0	0
NW_003345201.5	4	1	1	1
NW_003345201.6	0	0	0	0
NW_003345201.7	1	1	0	0
NW_003345201.8	0	0	0	0
NW_003345201.9	1	1	1	1
NW_003383614.1	8	8	8	8
NW_003384085.1	1	1	1	1
NW_003384369.1	2	2	2	2
NW_003385493.1	1	1	1	1
NW_003456419.1	2	1	1	1
NW_003456423.1	1	2	1	0
NW_003456423.2	0	0	0	0
NW_003456424.1	0	0	0	0
NW_003456424.2	0	0	0	0
NW_003456424.3	1	0	0	0
NW_003456426.1	1	0	0	0
NW_003456426.2	0	0	0	0
NW_003456426.3	0	0	0	0
NW_003456427.1	0	0	0	0
NW_003456427.2	0	0	0	0
NW_003456427.3	0	0	0	0
NW_003456427.4	0	0	0	0
NW_003456428.1	0	0	0	0
NW_003456428.2	0	0	0	0
NW_003456428.3	1	1	0	0
NW_003456428.4	2	1	1	1
NW_003456428.5	0	0	0	0
NW_003456428.6	1	1	0	0
NW_003519338.1	1	1	0	1
NW_003519345.1	1	1	1	1
NW_003519346.1	1	1	0	1
NW_003519352.1	1	1	0	1
NW_003519354.1	1	1	0	1
NW_003519367.1	2	2	0	2
NW_003519370.1	3	2	0	2
NW_003519370.2	1	1	0	2
NW_003519372.1	4	4	0	4
NW_003519374.1	1	0	0	1
NW_003519377.1	5	6	0	5
NW_003519397.1	1	1	0	1
NW_003519405.1	1	1	0	1
NW_003519426.1	1	1	0	1
NW_003519464.1	1	1	0	1
NW_003519495.1	2	2	0	2
NW_003519499.1	4	3	0	3
NW_003519504.1	1	1	0	1
NW_003519510.1	1	1	0	1
NW_003519525.1	1	1	0	1
NW_003519537.1	1	1	0	1
NW_003519540.1	1	1	0	1
NW_003519557.1	1	1	1	1
NW_003519563.1	1	0	0	1
NW_003519565.1	1	1	0	1
NW_003519578.1	1	1	1	1
NW_003519581.1	1	1	0	1
NW_003519604.1	2	2	0	2
NW_003519605.1	1	1	0	1
